SOXL,36.78,15:46:58
SOXL,36.78,15:46:58
SOXL,36.78,15:46:58
SOXL,36.79,15:46:59
SOXL,36.7899,15:46:59
SOXL,36.79,15:46:59
SOXL,36.7899,15:46:59
SOXL,36.785,15:47:00
SOXL,36.79,15:47:02
SOXL,36.79,15:47:02
SOXL,36.79,15:47:02
SOXL,36.79,15:47:02
SOXL,36.79,15:47:02
SOXL,36.79,15:47:02
SOXL,36.7901,15:47:03
SOXL,36.795,15:47:03
SOXL,36.795,15:47:03
SOXL,36.79,15:47:03
SOXL,36.79,15:47:03
SOXL,36.79,15:47:04
SOXL,36.79,15:47:04
SOXL,36.79,15:47:04
SOXL,36.7801,15:47:04
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.79,15:47:05
SOXL,36.7899,15:47:06
SOXL,36.79,15:47:06
SOXL,36.79,15:47:06
SOXL,36.7899,15:47:06
SOXL,36.79,15:47:06
SOXL,36.79,15:47:06
SOXL,36.795,15:47:07
SOXL,36.7901,15:47:07
SOXL,36.79,15:47:07
SOXL,36.79,15:47:07
SOXL,36.7903,15:47:08
SOXL,36.795,15:47:09
SOXL,36.795,15:47:09
SOXL,36.795,15:47:09
SOXL,36.7903,15:47:09
SOXL,36.79,15:47:09
SOXL,36.79,15:47:10
SOXL,36.79,15:47:10
SOXL,36.8,15:47:10
SOXL,36.79,15:47:10
SOXL,36.79,15:47:10
SOXL,36.79,15:47:10
SOXL,36.79,15:47:10
SOXL,36.79,15:47:10
SOXL,36.79,15:47:10
SOXL,36.79,15:47:10
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:11
SOXL,36.8,15:47:12
SOXL,36.805,15:47:12
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.81,15:47:13
SOXL,36.8101,15:47:13
SOXL,36.815,15:47:13
SOXL,36.815,15:47:14
